t  S  q  ell
0.8805 0.6722110132 1.072078407 0.14682647
0.882 0.6562172066 1.07123311 0.1443569463
0.8835 0.6403871755 1.070379647 0.1418735073
0.885 0.6247223259 1.069518211 0.1393769768
0.8865 0.6092240494 1.068649004 0.1368682062
0.888 0.5938937225 1.067772241 0.1343480746
0.8895 0.578732707 1.066888151 0.1318174885
0.891 0.5637423495 1.065996975 0.1292773815
0.8925 0.5489239817 1.065098968 0.1267287141
0.894 0.5342789197 1.064194395 0.1241724729
0.8955 0.5198084644 1.06328354 0.1216096708
0.897 0.5055139012 1.062366695 0.1190413461
0.8985 0.4913964997 1.061444172 0.1164685624
0.9 0.4774575141 1.060516291 0.1138924075
0.9015 0.4636981823 1.059583392 0.1113139935
0.903 0.4501197267 1.058645825 0.1087344555
0.9045 0.4367233533 1.057703957 0.1061549514
0.906 0.423510252 1.056758169 0.103576661
0.9075 0.4104815966 1.055808859 0.1010007854
0.909 0.3976385443 1.054856436 0.09842854571
0.9105 0.3849822358 1.053901327 0.09586118281
0.912 0.3725137955 1.052943974 0.09329995609
0.9135 0.3602343308 1.051984833 0.09074614255
0.915 0.3481449325 1.051024375 0.08820103591
0.9165 0.3362466744 1.050063087 0.08566594549
0.918 0.3245406133 1.049101471 0.0831421952
0.9195 0.3130277892 1.048140044 0.08063112239
0.921 0.3017092245 1.047179337 0.07813407674
0.9225 0.2905859248 1.046219896 0.07565241905
0.924 0.279658878 1.045262282 0.07318752002
0.9255 0.2689290547 1.04430707 0.07074075901
0.927 0.258397408 1.043354849 0.06831352273
0.9285 0.2480648735 1.042406222 0.06590720393
0.93 0.2379323688 1.041461804 0.06352320001
0.9315 0.2280007941 1.040522225 0.06116291171
0.933 0.2182710315 1.039588125 0.05882774164
0.9345 0.2087439452 1.038660159 0.05651909284
0.936 0.1994203816 1.037738991 0.05423836738
0.9375 0.1903011687 1.036825297 0.05198696483
0.939 0.1813871167 1.035919763 0.04976628079
0.9405 0.1726790172 1.035023084 0.04757770534
0.942 0.1641776439 1.034135964 0.04542262156
0.9435 0.1558837518 1.033259115 0.04330240398
0.945 0.1477980776 1.032393257 0.041218417
0.9465 0.1399213396 1.031539115 0.03917201337
0.948 0.1322542375 1.030697418 0.03716453261
0.9495 0.1247974522 1.029868901 0.03519729946
0.951 0.1175516462 1.029054301 0.03327162234
0.9525 0.110517463 1.028254358 0.03138879174
0.954 0.1036955275 1.027469811 0.02955007873
0.9555 0.09708644553 1.026701398 0.02775673339
0.957 0.09069080427 1.025949857 0.02600998328
0.9585 0.0845091718 1.025215921 0.02431103196
0.96 0.07854209718 1.024500319 0.02266105745
0.9615 0.07279011045 1.023803771 0.0210612108
0.963 0.06725372254 1.023126994 0.0195126146
0.9645 0.06193342523 1.022470692 0.01801636159
0.966 0.05682969108 1.02183556 0.01657351324
0.9675 0.05194297345 1.021222278 0.0151850984
0.969 0.04727370639 1.020631514 0.01385211195
0.9705 0.04282230467 1.02006392 0.01257551353
0.972 0.03858916368 1.019520131 0.01135622627
0.9735 0.03457465943 1.019000761 0.01019513557
0.975 0.03077914851 1.018506406 0.009093087947
0.9765 0.02720296807 1.018037638 0.008050889904
0.978 0.02384643576 1.017595006 0.007069306847
0.9795 0.02070984972 1.017179034 0.006149062066
0.981 0.01779348858 1.016790217 0.005290835767
0.9825 0.01509761136 1.016429025 0.004495264147
0.984 0.01262245755 1.016095896 0.003762938537
0.9855 0.01036824699 1.015791237 0.0030944046
0.987 0.008335179915 1.015515425 0.002490161585
0.9885 0.006523436919 1.015268802 0.001950661649
0.99 0.004933178929 1.015051676 0.001476309236
0.9915 0.003564547201 1.014864318 0.001067460523
0.993 0.002417663305 1.014706965 0.0007244229332
0.9945 0.001492629113 1.014579816 0.0004474547087
0.996 0.0007895267918 1.014483032 0.0002367645592
0.9975 0.0003084187958 1.014416736 9.25113719e-05
0.999 4.934785966e-05 1.014381013 1.480399262e-05
1 0 1.014374207 0
